N_TRX 6
IGNORE -9999


DATATYPE MTT
FREQUENCY 25.10002
N_RECV 1117
19987.5 -12.5 975.0 i i i i i i i i
4.687500e+03 2.812500e+03 1.150000e+03 1.140943e-02 8.096768e-02 -7.193067e-03 4.552353e-02 3.546316e-02 4.535083e-02 -6.483134e-03 1.343895e-02
4.787500e+03 2.812500e+03 1.150000e+03 -7.809535e-02 8.096768e-02 -9.473709e-03 4.552353e-02 -3.937243e-02 4.535083e-02 1.941639e-02 1.343895e-02
4.887500e+03 2.812500e+03 1.175000e+03 -1.520843e-01 8.096768e-02 4.007786e-02 4.552353e-02 -9.394885e-02 4.535083e-02 4.145754e-02 1.343895e-02
4.987500e+03 2.812500e+03 1.200000e+03 -6.804275e-02 8.096768e-02 -2.635509e-03 4.552353e-02 -1.089095e-01 4.535083e-02 7.918836e-02 1.343895e-02
5.087500e+03 2.812500e+03 1.200000e+03 -7.705368e-02 8.096768e-02 -5.220649e-02 4.552353e-02 -1.410159e-01 4.535083e-02 -1.883699e-02 1.343895e-02
5.187500e+03 2.812500e+03 1.200000e+03 4.257909e-02 8.096768e-02 2.298598e-02 4.552353e-02 8.602376e-02 4.535083e-02 2.857569e-02 1.343895e-02
5.287500e+03 2.812500e+03 1.200000e+03 6.212401e-02 8.096768e-02 -5.167747e-02 4.552353e-02 -3.015304e-02 4.535083e-02 -1.347583e-02 1.343895e-02
5.387500e+03 2.812500e+03 1.200000e+03 1.088995e-01 8.096768e-02 3.419788e-02 4.552353e-02 5.339402e-02 4.535083e-02 -3.238429e-02 1.343895e-02
5.487500e+03 2.812500e+03 1.200000e+03 1.817467e-01 8.096768e-02 -2.128361e-01 4.552353e-02 3.587467e-02 4.535083e-02 2.652425e-04 1.343895e-02
5.587500e+03 2.812500e+03 1.225000e+03 -3.046020e-02 8.096768e-02 -2.740399e-01 4.552353e-02 -7.038457e-02 4.535083e-02 1.938711e-02 1.343895e-02
5.687500e+03 2.812500e+03 1.225000e+03 -8.056267e-03 8.096768e-02 -1.061467e-01 4.552353e-02 -1.816827e-02 4.535083e-02 -2.649171e-02 1.343895e-02
5.787500e+03 2.812500e+03 1.225000e+03 -3.377524e-03 8.096768e-02 -1.244592e-01 4.552353e-02 -1.945693e-01 4.535083e-02 2.021774e-02 1.343895e-02
5.887500e+03 2.812500e+03 1.250000e+03 1.182010e-02 8.096768e-02 -1.353415e-01 4.552353e-02 -3.906506e-02 4.535083e-02 -2.708840e-02 1.343895e-02
5.987500e+03 2.812500e+03 1.250000e+03 8.655631e-02 8.096768e-02 -9.204217e-02 4.552353e-02 -4.565075e-02 4.535083e-02 3.809972e-02 1.343895e-02
6.087500e+03 2.812500e+03 1.250000e+03 -1.461607e-01 8.096768e-02 1.771008e-01 4.552353e-02 -9.703567e-02 4.535083e-02 3.323447e-02 1.343895e-02
6.187500e+03 2.812500e+03 1.250000e+03 -2.154109e-01 8.096768e-02 2.272434e-01 4.552353e-02 7.981456e-03 4.535083e-02 4.290698e-02 1.343895e-02
6.287500e+03 2.812500e+03 1.250000e+03 -1.066499e-01 8.096768e-02 3.771783e-01 4.552353e-02 -1.414466e-01 4.535083e-02 1.180282e-01 1.343895e-02
6.387500e+03 2.812500e+03 1.250000e+03 2.628015e-02 8.096768e-02 4.008794e-01 4.552353e-02 -4.239484e-02 4.535083e-02 9.015770e-02 1.343895e-02
6.487500e+03 2.812500e+03 1.250000e+03 5.322393e-01 8.096768e-02 5.470426e-02 4.552353e-02 1.300212e-01 4.535083e-02 2.908101e-02 1.343895e-02
6.587500e+03 2.812500e+03 1.250000e+03 9.678653e-01 8.096768e-02 -2.103763e-01 4.552353e-02 2.586744e-01 4.535083e-02 3.655173e-02 1.343895e-02
6.687500e+03 2.812500e+03 1.250000e+03 8.518261e-01 8.096768e-02 -3.928558e-01 4.552353e-02 2.072152e-02 4.535083e-02 8.029834e-02 1.343895e-02
6.787500e+03 2.812500e+03 1.275000e+03 6.620769e-01 8.096768e-02 -3.318425e-01 4.552353e-02 1.649451e-01 4.535083e-02 -2.805697e-02 1.343895e-02
6.887500e+03 2.812500e+03 1.275000e+03 5.367650e-01 8.096768e-02 -1.091986e-01 4.552353e-02 5.026508e-02 4.535083e-02 1.040015e-02 1.343895e-02
6.987500e+03 2.812500e+03 1.275000e+03 2.335561e-01 8.096768e-02 1.082392e-01 4.552353e-02 -8.778571e-03 4.535083e-02 -5.976645e-03 1.343895e-02
3.487500e+03 2.912500e+03 1.225000e+03 -1.639222e-01 8.096768e-02 1.430367e-02 4.552353e-02 -6.735076e-02 4.535083e-02 6.393283e-02 1.343895e-02
3.587500e+03 2.912500e+03 1.225000e+03 -5.230062e-02 8.096768e-02 6.502471e-02 4.552353e-02 -4.513928e-02 4.535083e-02 2.183967e-02 1.343895e-02
3.687500e+03 2.912500e+03 1.250000e+03 -1.246500e-01 8.096768e-02 1.086535e-01 4.552353e-02 1.303184e-02 4.535083e-02 -3.135544e-02 1.343895e-02
3.787500e+03 2.912500e+03 1.225000e+03 4.004503e-02 8.096768e-02 5.986067e-02 4.552353e-02 1.015538e-01 4.535083e-02 -2.637681e-03 1.343895e-02
3.887500e+03 2.912500e+03 1.225000e+03 -5.205487e-02 8.096768e-02 5.325387e-02 4.552353e-02 5.800037e-02 4.535083e-02 -5.186286e-02 1.343895e-02
3.987500e+03 2.912500e+03 1.225000e+03 4.372923e-02 8.096768e-02 1.362233e-02 4.552353e-02 4.337373e-02 4.535083e-02 2.601669e-02 1.343895e-02
4.087500e+03 2.912500e+03 1.200000e+03 -2.290023e-01 8.096768e-02 1.133636e-01 4.552353e-02 4.529145e-02 4.535083e-02 -1.767000e-02 1.343895e-02
4.187500e+03 2.912500e+03 1.200000e+03 -2.641308e-01 8.096768e-02 1.175955e-01 4.552353e-02 -2.807031e-02 4.535083e-02 1.415357e-02 1.343895e-02
4.287500e+03 2.912500e+03 1.225000e+03 -8.238457e-02 8.096768e-02 1.387503e-01 4.552353e-02 3.377406e-03 4.535083e-02 -2.927714e-02 1.343895e-02
4.387500e+03 2.912500e+03 1.200000e+03 -8.125911e-02 8.096768e-02 1.023590e-02 4.552353e-02 -2.830469e-02 4.535083e-02 7.221425e-04 1.343895e-02
4.487500e+03 2.912500e+03 1.200000e+03 7.423837e-02 8.096768e-02 6.518952e-02 4.552353e-02 1.991758e-01 4.535083e-02 -4.014946e-02 1.343895e-02
4.587500e+03 2.912500e+03 1.150000e+03 3.027583e-02 8.096768e-02 -8.951214e-02 4.552353e-02 1.087545e-01 4.535083e-02 -3.275263e-02 1.343895e-02
4.687500e+03 2.912500e+03 1.150000e+03 -3.569684e-02 8.096768e-02 -9.844798e-04 4.552353e-02 1.577263e-02 4.535083e-02 1.766778e-02 1.343895e-02
4.787500e+03 2.912500e+03 1.150000e+03 -7.538030e-02 8.096768e-02 5.756087e-02 4.552353e-02 -3.264367e-02 4.535083e-02 5.423868e-02 1.343895e-02
4.887500e+03 2.912500e+03 1.175000e+03 7.489888e-03 8.096768e-02 1.396767e-02 4.552353e-02 4.531357e-03 4.535083e-02 5.435880e-03 1.343895e-02
4.987500e+03 2.912500e+03 1.175000e+03 -2.190138e-02 8.096768e-02 2.342947e-02 4.552353e-02 -7.355200e-02 4.535083e-02 4.113125e-02 1.343895e-02
5.087500e+03 2.912500e+03 1.200000e+03 2.775708e-02 8.096768e-02 3.632936e-02 4.552353e-02 6.027497e-03 4.535083e-02 6.355912e-02 1.343895e-02
5.187500e+03 2.912500e+03 1.200000e+03 -2.900386e-02 8.096768e-02 2.215021e-02 4.552353e-02 9.204267e-02 4.535083e-02 7.425125e-03 1.343895e-02
5.287500e+03 2.912500e+03 1.200000e+03 1.206954e-01 8.096768e-02 -5.529963e-02 4.552353e-02 1.022119e-01 4.535083e-02 -1.586187e-02 1.343895e-02
5.387500e+03 2.912500e+03 1.200000e+03 -6.651574e-02 8.096768e-02 -1.363046e-02 4.552353e-02 6.743464e-02 4.535083e-02 -6.413324e-02 1.343895e-02
5.487500e+03 2.912500e+03 1.200000e+03 -2.060353e-02 8.096768e-02 -2.194619e-02 4.552353e-02 -5.901618e-02 4.535083e-02 -4.199218e-02 1.343895e-02
5.587500e+03 2.912500e+03 1.200000e+03 -1.680956e-01 8.096768e-02 -5.642109e-02 4.552353e-02 -1.433591e-01 4.535083e-02 -2.357608e-02 1.343895e-02
5.687500e+03 2.912500e+03 1.200000e+03 -1.552456e-01 8.096768e-02 6.569182e-05 4.552353e-02 -1.309108e-01 4.535083e-02 2.166411e-02 1.343895e-02
5.787500e+03 2.912500e+03 1.200000e+03 -6.399716e-02 8.096768e-02 9.363274e-02 4.552353e-02 -2.058036e-01 4.535083e-02 9.092167e-03 1.343895e-02
5.887500e+03 2.912500e+03 1.225000e+03 -1.171666e-01 8.096768e-02 1.064875e-01 4.552353e-02 -1.881266e-01 4.535083e-02 3.100300e-02 1.343895e-02
5.987500e+03 2.912500e+03 1.225000e+03 -2.138243e-01 8.096768e-02 2.482508e-01 4.552353e-02 -1.304869e-01 4.535083e-02 7.965634e-02 1.343895e-02
6.087500e+03 2.912500e+03 1.250000e+03 2.159989e-01 8.096768e-02 1.029422e-01 4.552353e-02 -7.652016e-02 4.535083e-02 4.712424e-02 1.343895e-02
6.187500e+03 2.912500e+03 1.250000e+03 1.501223e-01 8.096768e-02 2.752752e-01 4.552353e-02 -4.040988e-02 4.535083e-02 8.616533e-02 1.343895e-02
6.287500e+03 2.912500e+03 1.250000e+03 2.656772e-01 8.096768e-02 1.275495e-01 4.552353e-02 8.109968e-02 4.535083e-02 6.728123e-02 1.343895e-02
6.387500e+03 2.912500e+03 1.250000e+03 3.958455e-01 8.096768e-02 9.481650e-02 4.552353e-02 4.007097e-01 4.535083e-02 -6.761030e-02 1.343895e-02
6.487500e+03 2.912500e+03 1.250000e+03 3.118009e-01 8.096768e-02 2.982122e-02 4.552353e-02 1.515271e-01 4.535083e-02 -2.403780e-03 1.343895e-02
6.587500e+03 2.912500e+03 1.250000e+03 3.335084e-01 8.096768e-02 -5.997261e-02 4.552353e-02 5.511942e-02 4.535083e-02 1.124547e-02 1.343895e-02
6.687500e+03 2.912500e+03 1.250000e+03 2.627927e-01 8.096768e-02 -2.992275e-02 4.552353e-02 6.280806e-02 4.535083e-02 3.455621e-02 1.343895e-02
6.787500e+03 2.912500e+03 1.275000e+03 3.164734e-01 8.096768e-02 7.036347e-03 4.552353e-02 7.864773e-02 4.535083e-02 3.677755e-02 1.343895e-02
6.887500e+03 2.912500e+03 1.275000e+03 1.266045e-01 8.096768e-02 9.105275e-02 4.552353e-02 -4.217069e-02 4.535083e-02 1.352829e-02 1.343895e-02
6.987500e+03 2.912500e+03 1.275000e+03 2.066278e-01 8.096768e-02 2.516379e-02 4.552353e-02 -1.544010e-02 4.535083e-02 3.550241e-02 1.343895e-02
3.487500e+03 3.012500e+03 1.225000e+03 -1.009292e-01 8.096768e-02 3.411902e-03 4.552353e-02 -1.256621e-01 4.535083e-02 5.714934e-03 1.343895e-02
3.587500e+03 3.012500e+03 1.225000e+03 -9.059566e-03 8.096768e-02 -2.312689e-02 4.552353e-02 -2.322518e-02 4.535083e-02 -1.991569e-02 1.343895e-02
3.687500e+03 3.012500e+03 1.225000e+03 9.526755e-02 8.096768e-02 -1.182239e-02 4.552353e-02 -2.535797e-02 4.535083e-02 -1.297178e-02 1.343895e-02
3.787500e+03 3.012500e+03 1.225000e+03 -1.654184e-01 8.096768e-02 1.833618e-02 4.552353e-02 -1.148686e-02 4.535083e-02 -2.053459e-02 1.343895e-02
3.887500e+03 3.012500e+03 1.225000e+03 1.473823e-01 8.096768e-02 8.220540e-02 4.552353e-02 5.451778e-02 4.535083e-02 1.955115e-02 1.343895e-02
3.987500e+03 3.012500e+03 1.225000e+03 -4.175578e-02 8.096768e-02 1.476267e-02 4.552353e-02 2.642596e-02 4.535083e-02 -1.367136e-02 1.343895e-02
4.087500e+03 3.012500e+03 1.225000e+03 -4.157991e-02 8.096768e-02 1.439309e-01 4.552353e-02 -2.494465e-02 4.535083e-02 7.938899e-03 1.343895e-02
4.187500e+03 3.012500e+03 1.225000e+03 -9.361180e-02 8.096768e-02 7.649767e-02 4.552353e-02 -1.136087e-02 4.535083e-02 2.204321e-02 1.343895e-02
4.287500e+03 3.012500e+03 1.225000e+03 -1.270734e-01 8.096768e-02 1.093899e-01 4.552353e-02 9.993458e-02 4.535083e-02 -1.660018e-02 1.343895e-02
4.387500e+03 3.012500e+03 1.225000e+03 2.977336e-03 8.096768e-02 7.062244e-02 4.552353e-02 2.507300e-02 4.535083e-02 -9.765697e-03 1.343895e-02
4.487500e+03 3.012500e+03 1.200000e+03 9.127255e-02 8.096768e-02 4.135768e-02 4.552353e-02 1.888444e-01 4.535083e-02 -2.844276e-02 1.343895e-02
4.587500e+03 3.012500e+03 1.150000e+03 -4.231408e-03 8.096768e-02 6.876940e-02 4.552353e-02 1.407653e-01 4.535083e-02 -5.650002e-02 1.343895e-02
4.687500e+03 3.012500e+03 1.150000e+03 -6.482699e-02 8.096768e-02 9.564969e-02 4.552353e-02 6.605265e-02 4.535083e-02 2.705250e-02 1.343895e-02
4.787500e+03 3.012500e+03 1.150000e+03 7.712571e-03 8.096768e-02 1.691712e-02 4.552353e-02 -9.306204e-02 4.535083e-02 1.264593e-02 1.343895e-02
4.887500e+03 3.012500e+03 1.175000e+03 7.398599e-02 8.096768e-02 4.650519e-02 4.552353e-02 -4.637370e-02 4.535083e-02 4.607281e-02 1.343895e-02
4.987500e+03 3.012500e+03 1.175000e+03 -9.105152e-02 8.096768e-02 1.911974e-02 4.552353e-02 3.399612e-02 4.535083e-02 4.015903e-02 1.343895e-02
5.087500e+03 3.012500e+03 1.200000e+03 1.035728e-01 8.096768e-02 1.739705e-02 4.552353e-02 2.772552e-02 4.535083e-02 4.016666e-02 1.343895e-02
5.187500e+03 3.012500e+03 1.200000e+03 -9.388941e-02 8.096768e-02 -2.651712e-02 4.552353e-02 7.928701e-02 4.535083e-02 -6.863719e-03 1.343895e-02
5.287500e+03 3.012500e+03 1.200000e+03 -1.574387e-02 8.096768e-02 3.636923e-02 4.552353e-02 2.370605e-02 4.535083e-02 -1.061286e-02 1.343895e-02
5.387500e+03 3.012500e+03 1.225000e+03 -9.970557e-02 8.096768e-02 6.381668e-02 4.552353e-02 6.248834e-04 4.535083e-02 -2.314406e-02 1.343895e-02
5.487500e+03 3.012500e+03 1.200000e+03 -1.072406e-01 8.096768e-02 7.976479e-02 4.552353e-02 -1.534040e-02 4.535083e-02 -3.457718e-02 1.343895e-02
5.587500e+03 3.012500e+03 1.200000e+03 -2.328937e-01 8.096768e-02 1.676087e-01 4.552353e-02 -1.206562e-01 4.535083e-02 4.528461e-03 1.343895e-02
5.687500e+03 3.012500e+03 1.200000e+03 -3.428337e-01 8.096768e-02 2.080416e-01 4.552353e-02 -1.703676e-01 4.535083e-02 1.778233e-02 1.343895e-02
5.787500e+03 3.012500e+03 1.225000e+03 -2.586195e-01 8.096768e-02 1.487132e-01 4.552353e-02 -2.021099e-01 4.535083e-02 3.571978e-02 1.343895e-02
5.887500e+03 3.012500e+03 1.225000e+03 5.591253e-02 8.096768e-02 2.657882e-01 4.552353e-02 -6.355964e-02 4.535083e-02 6.998010e-02 1.343895e-02
5.987500e+03 3.012500e+03 1.225000e+03 4.371137e-01 8.096768e-02 2.127055e-01 4.552353e-02 1.967233e-01 4.535083e-02 7.531527e-02 1.343895e-02
6.087500e+03 3.012500e+03 1.225000e+03 8.468024e-01 8.096768e-02 -1.010827e-01 4.552353e-02 2.816200e-01 4.535083e-02 -2.286069e-02 1.343895e-02
6.187500e+03 3.012500e+03 1.225000e+03 7.334156e-01 8.096768e-02 -2.257793e-01 4.552353e-02 4.456535e-02 4.535083e-02 9.009119e-02 1.343895e-02
6.287500e+03 3.012500e+03 1.250000e+03 5.094637e-01 8.096768e-02 -1.639116e-01 4.552353e-02 -2.809331e-02 4.535083e-02 7.286509e-02 1.343895e-02
6.387500e+03 3.012500e+03 1.275000e+03 2.534963e-01 8.096768e-02 -1.947213e-01 4.552353e-02 9.338010e-02 4.535083e-02 1.559153e-02 1.343895e-02
6.487500e+03 3.012500e+03 1.275000e+03 2.780930e-01 8.096768e-02 3.995845e-02 4.552353e-02 1.012803e-01 4.535083e-02 2.697655e-02 1.343895e-02
6.587500e+03 3.012500e+03 1.275000e+03 1.081647e-01 8.096768e-02 6.971394e-02 4.552353e-02 -1.899335e-02 4.535083e-02 3.215634e-02 1.343895e-02
6.687500e+03 3.012500e+03 1.275000e+03 4.388539e-02 8.096768e-02 6.445733e-02 4.552353e-02 1.448366e-02 4.535083e-02 2.693317e-02 1.343895e-02
6.787500e+03 3.012500e+03 1.250000e+03 2.167730e-01 8.096768e-02 8.510915e-02 4.552353e-02 -7.477344e-02 4.535083e-02 6.326525e-02 1.343895e-02
6.887500e+03 3.012500e+03 1.300000e+03 1.587930e-01 8.096768e-02 6.495139e-02 4.552353e-02 -2.567888e-02 4.535083e-02 4.146086e-02 1.343895e-02
6.987500e+03 3.012500e+03 1.275000e+03 8.110197e-02 8.096768e-02 8.671684e-02 4.552353e-02 3.957885e-02 4.535083e-02 8.182212e-03 1.343895e-02
3.487500e+03 3.112500e+03 1.225000e+03 1.396767e-01 8.096768e-02 6.379166e-03 4.552353e-02 -8.865713e-02 4.535083e-02 -7.911411e-03 1.343895e-02
3.587500e+03 3.112500e+03 1.250000e+03 -6.107907e-02 8.096768e-02 3.733681e-02 4.552353e-02 2.311224e-02 4.535083e-02 -5.208913e-02 1.343895e-02
3.687500e+03 3.112500e+03 1.225000e+03 5.727155e-02 8.096768e-02 4.288255e-02 4.552353e-02 5.275444e-02 4.535083e-02 -4.078089e-02 1.343895e-02
3.787500e+03 3.112500e+03 1.225000e+03 -1.199076e-02 8.096768e-02 -3.808471e-02 4.552353e-02 2.520991e-02 4.535083e-02 -3.926038e-02 1.343895e-02
3.887500e+03 3.112500e+03 1.225000e+03 5.691087e-03 8.096768e-02 -6.734575e-02 4.552353e-02 -1.293014e-01 4.535083e-02 5.967799e-03 1.343895e-02
3.987500e+03 3.112500e+03 1.250000e+03 8.031506e-02 8.096768e-02 6.811106e-02 4.552353e-02 -6.799731e-02 4.535083e-02 7.498030e-03 1.343895e-02
4.087500e+03 3.112500e+03 1.225000e+03 -1.394075e-03 8.096768e-02 1.360267e-01 4.552353e-02 -4.327426e-02 4.535083e-02 5.563040e-02 1.343895e-02
4.187500e+03 3.112500e+03 1.250000e+03 -1.152418e-01 8.096768e-02 2.010469e-02 4.552353e-02 7.330647e-02 4.535083e-02 -1.846028e-02 1.343895e-02
4.287500e+03 3.112500e+03 1.225000e+03 -2.412855e-04 8.096768e-02 -1.642953e-03 4.552353e-02 9.103086e-03 4.535083e-02 2.410165e-02 1.343895e-02
4.387500e+03 3.112500e+03 1.225000e+03 8.928787e-03 8.096768e-02 -1.513666e-01 4.552353e-02 2.038042e-01 4.535083e-02 -1.708740e-02 1.343895e-02
4.487500e+03 3.112500e+03 1.200000e+03 2.880789e-01 8.096768e-02 -5.147249e-02 4.552353e-02 1.056327e-01 4.535083e-02 -9.355465e-03 1.343895e-02
4.587500e+03 3.112500e+03 1.175000e+03 3.783728e-02 8.096768e-02 2.704039e-02 4.552353e-02 1.730467e-01 4.535083e-02 -4.661586e-02 1.343895e-02
4.687500e+03 3.112500e+03 1.150000e+03 3.802455e-02 8.096768e-02 2.028968e-02 4.552353e-02 -2.768153e-02 4.535083e-02 -3.188117e-03 1.343895e-02
4.787500e+03 3.112500e+03 1.150000e+03 7.357757e-02 8.096768e-02 -2.193309e-02 4.552353e-02 -7.074407e-02 4.535083e-02 4.326481e-02 1.343895e-02
4.887500e+03 3.112500e+03 1.175000e+03 1.023802e-01 8.096768e-02 1.408864e-01 4.552353e-02 -1.120734e-01 4.535083e-02 2.692712e-02 1.343895e-02
4.987500e+03 3.112500e+03 1.175000e+03 -8.943851e-02 8.096768e-02 4.923470e-02 4.552353e-02 -7.288135e-02 4.535083e-02 6.540354e-02 1.343895e-02
5.087500e+03 3.112500e+03 1.200000e+03 7.642352e-02 8.096768e-02 -4.411144e-02 4.552353e-02 7.742030e-02 4.535083e-02 4.736414e-02 1.343895e-02
5.187500e+03 3.112500e+03 1.225000e+03 -2.522646e-01 8.096768e-02 1.230035e-01 4.552353e-02 9.282494e-02 4.535083e-02 -3.034316e-02 1.343895e-02
5.287500e+03 3.112500e+03 1.200000e+03 -2.349291e-01 8.096768e-02 1.035042e-01 4.552353e-02 -6.274806e-02 4.535083e-02 -5.105138e-02 1.343895e-02
5.387500e+03 3.112500e+03 1.225000e+03 -9.338788e-02 8.096768e-02 1.616883e-01 4.552353e-02 -1.382001e-01 4.535083e-02 3.424506e-03 1.343895e-02
5.487500e+03 3.112500e+03 1.225000e+03 -2.726477e-01 8.096768e-02 1.706890e-01 4.552353e-02 -4.737649e-02 4.535083e-02 -3.093422e-02 1.343895e-02
5.587500e+03 3.112500e+03 1.200000e+03 -2.081742e-01 8.096768e-02 3.011991e-01 4.552353e-02 -6.147305e-02 4.535083e-02 -3.075586e-05 1.343895e-02
5.687500e+03 3.112500e+03 1.200000e+03 -1.514203e-01 8.096768e-02 2.818638e-01 4.552353e-02 -1.669024e-01 4.535083e-02 6.004077e-02 1.343895e-02
5.787500e+03 3.112500e+03 1.225000e+03 1.125037e-01 8.096768e-02 1.991643e-01 4.552353e-02 -3.610871e-02 4.535083e-02 7.399842e-02 1.343895e-02
5.887500e+03 3.112500e+03 1.225000e+03 1.443201e-01 8.096768e-02 2.397017e-01 4.552353e-02 1.366369e-01 4.535083e-02 7.329559e-02 1.343895e-02
5.987500e+03 3.112500e+03 1.225000e+03 5.025236e-01 8.096768e-02 -2.328936e-01 4.552353e-02 2.095506e-01 4.535083e-02 1.248575e-02 1.343895e-02
6.087500e+03 3.112500e+03 1.250000e+03 1.997467e-01 8.096768e-02 3.633345e-02 4.552353e-02 1.853641e-01 4.535083e-02 -4.978093e-03 1.343895e-02
6.187500e+03 3.112500e+03 1.225000e+03 2.241114e-01 8.096768e-02 5.499632e-02 4.552353e-02 7.657541e-02 4.535083e-02 1.762504e-02 1.343895e-02
6.287500e+03 3.112500e+03 1.250000e+03 2.787470e-01 8.096768e-02 -3.046060e-02 4.552353e-02 9.559252e-03 4.535083e-02 3.895181e-02 1.343895e-02
6.387500e+03 3.112500e+03 1.275000e+03 2.850483e-01 8.096768e-02 -1.101613e-02 4.552353e-02 -1.874305e-02 4.535083e-02 1.000472e-01 1.343895e-02
6.487500e+03 3.112500e+03 1.300000e+03 2.070348e-03 8.096768e-02 6.321449e-02 4.552353e-02 9.638887e-03 4.535083e-02 2.463203e-02 1.343895e-02
6.587500e+03 3.112500e+03 1.300000e+03 8.019967e-02 8.096768e-02 1.508463e-01 4.552353e-02 5.148303e-02 4.535083e-02 3.935961e-02 1.343895e-02
6.687500e+03 3.112500e+03 1.275000e+03 -5.757905e-04 8.096768e-02 8.619315e-02 4.552353e-02 3.417728e-02 4.535083e-02 1.121471e-02 1.343895e-02
6.787500e+03 3.112500e+03 1.250000e+03 8.660292e-02 8.096768e-02 8.717954e-02 4.552353e-02 7.299800e-03 4.535083e-02 1.627638e-02 1.343895e-02
6.887500e+03 3.112500e+03 1.275000e+03 1.871292e-03 8.096768e-02 7.014519e-02 4.552353e-02 -4.895576e-02 4.535083e-02 5.604022e-02 1.343895e-02
6.987500e+03 3.112500e+03 1.300000e+03 8.786754e-02 8.096768e-02 8.339221e-02 4.552353e-02 -6.289239e-02 4.535083e-02 4.061970e-02 1.343895e-02
3.487500e+03 3.212500e+03 1.225000e+03 1.544171e-01 8.096768e-02 -8.101546e-02 4.552353e-02 -1.462915e-01 4.535083e-02 5.506427e-02 1.343895e-02
3.587500e+03 3.212500e+03 1.225000e+03 1.349478e-01 8.096768e-02 1.052852e-02 4.552353e-02 -6.467509e-02 4.535083e-02 2.951922e-02 1.343895e-02
3.687500e+03 3.212500e+03 1.250000e+03 -3.592825e-02 8.096768e-02 7.982948e-02 4.552353e-02 8.783665e-02 4.535083e-02 -4.133548e-02 1.343895e-02
3.787500e+03 3.212500e+03 1.225000e+03 -3.876372e-03 8.096768e-02 5.894992e-02 4.552353e-02 1.785631e-01 4.535083e-02 -7.920333e-02 1.343895e-02
3.887500e+03 3.212500e+03 1.200000e+03 2.343740e-03 8.096768e-02 -3.625562e-03 4.552353e-02 7.571031e-03 4.535083e-02 2.470981e-02 1.343895e-02
3.987500e+03 3.212500e+03 1.200000e+03 8.077730e-02 8.096768e-02 -7.378121e-02 4.552353e-02 -7.430828e-02 4.535083e-02 6.761396e-02 1.343895e-02
4.087500e+03 3.212500e+03 1.225000e+03 6.866621e-02 8.096768e-02 -7.881016e-02 4.552353e-02 2.415702e-02 4.535083e-02 3.854894e-02 1.343895e-02
4.187500e+03 3.212500e+03 1.225000e+03 1.664433e-01 8.096768e-02 -1.470090e-01 4.552353e-02 7.603728e-02 4.535083e-02 1.847953e-02 1.343895e-02
4.287500e+03 3.212500e+03 1.200000e+03 1.677608e-01 8.096768e-02 -1.046060e-01 4.552353e-02 1.327821e-01 4.535083e-02 -5.032077e-02 1.343895e-02
4.387500e+03 3.212500e+03 1.200000e+03 1.148106e-01 8.096768e-02 -1.016152e-01 4.552353e-02 1.877313e-01 4.535083e-02 -3.277215e-02 1.343895e-02
4.487500e+03 3.212500e+03 1.175000e+03 2.264018e-02 8.096768e-02 -8.858734e-02 4.552353e-02 8.740861e-02 4.535083e-02 1.350832e-03 1.343895e-02
4.587500e+03 3.212500e+03 1.150000e+03 8.306988e-02 8.096768e-02 -8.257265e-02 4.552353e-02 3.591560e-02 4.535083e-02 5.773380e-03 1.343895e-02
4.687500e+03 3.212500e+03 1.150000e+03 6.018813e-02 8.096768e-02 3.121852e-02 4.552353e-02 7.660405e-03 4.535083e-02 1.214645e-02 1.343895e-02
4.787500e+03 3.212500e+03 1.150000e+03 3.671066e-02 8.096768e-02 8.847477e-02 4.552353e-02 -3.705169e-02 4.535083e-02 4.943351e-02 1.343895e-02
4.887500e+03 3.212500e+03 1.175000e+03 2.239300e-02 8.096768e-02 -1.764222e-03 4.552353e-02 -7.574485e-02 4.535083e-02 5.672855e-02 1.343895e-02
4.987500e+03 3.212500e+03 1.200000e+03 -2.751942e-02 8.096768e-02 1.519163e-02 4.552353e-02 -7.193870e-02 4.535083e-02 5.676397e-02 1.343895e-02
5.087500e+03 3.212500e+03 1.200000e+03 1.689230e-02 8.096768e-02 9.179445e-02 4.552353e-02 -7.870363e-02 4.535083e-02 4.928708e-02 1.343895e-02
5.187500e+03 3.212500e+03 1.225000e+03 9.820565e-02 8.096768e-02 1.213096e-01 4.552353e-02 -6.954553e-02 4.535083e-02 1.873335e-02 1.343895e-02
5.287500e+03 3.212500e+03 1.225000e+03 -3.889635e-02 8.096768e-02 1.201420e-01 4.552353e-02 -1.282464e-01 4.535083e-02 -1.042689e-02 1.343895e-02
5.387500e+03 3.212500e+03 1.225000e+03 -1.075182e-02 8.096768e-02 1.352835e-01 4.552353e-02 -1.544796e-01 4.535083e-02 2.341597e-02 1.343895e-02
5.487500e+03 3.212500e+03 1.250000e+03 -1.458972e-01 8.096768e-02 2.708049e-01 4.552353e-02 -8.601001e-02 4.535083e-02 -9.377283e-03 1.343895e-02
5.587500e+03 3.212500e+03 1.225000e+03 -2.116347e-01 8.096768e-02 3.305326e-01 4.552353e-02 -9.200433e-02 4.535083e-02 2.861747e-02 1.343895e-02
5.687500e+03 3.212500e+03 1.200000e+03 5.878009e-02 8.096768e-02 1.843197e-01 4.552353e-02 1.463253e-02 4.535083e-02 5.673996e-02 1.343895e-02
