#   SiteID         X(m)           Y(m)           Z(m)        Freq(Hz)       Re(Tzx)        Im(Tzx)        Re(Tzy)        Im(Tzy)
Line38-238    5.912500E+03    3.712500E+03    1.011500E+02    1.000000E+02   -1.083554E-01   -9.635215E-03    6.843573E-02   -8.296987E-02
Line38-238    5.912500E+03    3.712500E+03    1.011500E+02    5.009995E+01   -1.210433E-01   -2.055914E-02    1.081208E-01   -1.070605E-01
Line38-238    5.912500E+03    3.712500E+03    1.011500E+02    2.510002E+01   -1.269530E-01   -7.000706E-02    1.688948E-01   -1.254766E-01
Line38-239    5.937500E+03    3.712500E+03    1.011500E+02    7.943001E+02   -9.830035E-02   -1.656010E-02   -4.151312E-02   -4.526298E-02
Line38-239    5.937500E+03    3.712500E+03    1.011500E+02    3.981003E+02   -1.006934E-01   -6.176071E-03   -3.858116E-03   -7.034564E-02
Line38-239    5.937500E+03    3.712500E+03    1.011500E+02    1.995001E+02   -1.019032E-01   -6.888658E-03    3.388434E-02   -7.577199E-02
Line38-239    5.937500E+03    3.712500E+03    1.011500E+02    1.000000E+02   -1.031348E-01   -6.652639E-03    6.264125E-02   -8.685915E-02
Line38-239    5.937500E+03    3.712500E+03    1.011500E+02    5.009995E+01   -1.166561E-01   -1.888172E-02    1.046358E-01   -1.099330E-01
Line38-239    5.937500E+03    3.712500E+03    1.011500E+02    2.510002E+01   -1.226044E-01   -6.891391E-02    1.662769E-01   -1.267404E-01
Line38-240    5.962500E+03    3.712500E+03    1.011500E+02    7.943001E+02   -9.133632E-02   -1.206024E-02   -4.895599E-02   -4.658505E-02
Line38-240    5.962500E+03    3.712500E+03    1.011500E+02    3.981003E+02   -9.346318E-02   -3.276523E-03   -1.166103E-02   -7.173470E-02
Line38-240    5.962500E+03    3.712500E+03    1.011500E+02    1.995001E+02   -9.554137E-02   -4.008925E-03    2.664025E-02   -7.833302E-02
Line38-240    5.962500E+03    3.712500E+03    1.011500E+02    1.000000E+02   -9.826764E-02   -4.374507E-03    5.746129E-02   -9.020182E-02
Line38-240    5.962500E+03    3.712500E+03    1.011500E+02    5.009995E+01   -1.124281E-01   -1.764928E-02    1.015822E-01   -1.124193E-01
Line38-240    5.962500E+03    3.712500E+03    1.011500E+02    2.510002E+01   -1.183181E-01   -6.808247E-02    1.639787E-01   -1.277412E-01
Line38-241    5.987500E+03    3.712500E+03    1.011500E+02    7.943001E+02   -8.505682E-02   -8.303725E-03   -5.680950E-02   -4.863095E-02
Line38-241    5.987500E+03    3.712500E+03    1.011500E+02    3.981003E+02   -8.689962E-02   -9.204301E-04   -1.960917E-02   -7.355254E-02
Line38-241    5.987500E+03    3.712500E+03    1.011500E+02    1.995001E+02   -8.966955E-02   -1.619713E-03    1.932922E-02   -8.109275E-02
Line38-241    5.987500E+03    3.712500E+03    1.011500E+02    1.000000E+02   -9.367334E-02   -2.479116E-03    5.220459E-02   -9.361071E-02
Line38-241    5.987500E+03    3.712500E+03    1.011500E+02    5.009995E+01   -1.083437E-01   -1.665672E-02    9.841760E-02   -1.149294E-01
Line38-241    5.987500E+03    3.712500E+03    1.011500E+02    2.510002E+01   -1.141259E-01   -6.738599E-02    1.615589E-01   -1.287734E-01
Line38-242    6.012500E+03    3.712500E+03    1.011500E+02    7.943001E+02   -7.876684E-02   -3.788965E-03   -6.573861E-02   -5.208739E-02
Line38-242    6.012500E+03    3.712500E+03    1.011500E+02    3.981003E+02   -8.056644E-02    1.779566E-03   -2.814737E-02   -7.629022E-02
Line38-242    6.012500E+03    3.712500E+03    1.011500E+02    1.995001E+02   -8.400680E-02    8.264497E-04    1.165298E-02   -8.438447E-02
Line38-242    6.012500E+03    3.712500E+03    1.011500E+02    1.000000E+02   -8.918078E-02   -6.239057E-04    4.666229E-02   -9.730396E-02
Line38-242    6.012500E+03    3.712500E+03    1.011500E+02    5.009995E+01   -1.043013E-01   -1.569407E-02    9.498308E-02   -1.176049E-01
Line38-242    6.012500E+03    3.712500E+03    1.011500E+02    2.510002E+01   -1.099670E-01   -6.669939E-02    1.588917E-01   -1.299330E-01
Line38-243    6.037500E+03    3.712500E+03    1.011500E+02    7.943001E+02   -7.244019E-02    1.828472E-03   -7.773828E-02   -5.891014E-02
Line38-243    6.037500E+03    3.712500E+03    1.011500E+02    3.981003E+02   -7.448631E-02    5.026251E-03   -3.863942E-02   -8.135300E-02
Line38-243    6.037500E+03    3.712500E+03    1.011500E+02    1.995001E+02   -7.860376E-02    3.450070E-03    2.678431E-03   -8.917013E-02
Line38-243    6.037500E+03    3.712500E+03    1.011500E+02    1.000000E+02   -8.485887E-02    1.271378E-03    4.015938E-02   -1.019105E-01
Line38-243    6.037500E+03    3.712500E+03    1.011500E+02    5.009995E+01   -1.003922E-01   -1.470175E-02    9.074823E-02   -1.208595E-01
Line38-243    6.037500E+03    3.712500E+03    1.011500E+02    2.510002E+01   -1.059563E-01   -6.598405E-02    1.555491E-01   -1.315200E-01
Line38-244    6.062500E+03    3.712500E+03    1.011750E+02    7.943001E+02   -6.010074E-02    1.624369E-02   -8.074578E-02   -6.449205E-02
Line38-244    6.062500E+03    3.712500E+03    1.011750E+02    3.981003E+02   -6.310552E-02    1.221714E-02   -4.196928E-02   -8.274051E-02
Line38-244    6.062500E+03    3.712500E+03    1.011750E+02    1.995001E+02   -6.761093E-02    7.847435E-03   -1.882408E-03   -8.953571E-02
Line38-244    6.062500E+03    3.712500E+03    1.011750E+02    1.000000E+02   -7.478833E-02    4.082959E-03    3.573048E-02   -1.021961E-01
Line38-244    6.062500E+03    3.712500E+03    1.011750E+02    5.009995E+01   -9.055027E-02   -1.306758E-02    8.646138E-02   -1.202374E-01
Line38-244    6.062500E+03    3.712500E+03    1.011750E+02    2.510002E+01   -9.593351E-02   -6.420560E-02    1.503880E-01   -1.300652E-01
Line38-245    6.087500E+03    3.712500E+03    1.011750E+02    7.943001E+02   -5.195905E-02    2.789801E-02   -8.619789E-02   -6.512236E-02
Line38-245    6.087500E+03    3.712500E+03    1.011750E+02    3.981003E+02   -5.615976E-02    1.880140E-02   -4.755526E-02   -8.343495E-02
Line38-245    6.087500E+03    3.712500E+03    1.011750E+02    1.995001E+02   -6.172418E-02    1.217502E-02   -7.230883E-03   -9.115550E-02
Line38-245    6.087500E+03    3.712500E+03    1.011750E+02    1.000000E+02   -7.003316E-02    6.788352E-03    3.187289E-02   -1.045468E-01
Line38-245    6.087500E+03    3.712500E+03    1.011750E+02    5.009995E+01   -8.618852E-02   -1.168379E-02    8.421829E-02   -1.219402E-01
Line38-245    6.087500E+03    3.712500E+03    1.011750E+02    2.510002E+01   -9.145185E-02   -6.329310E-02    1.486213E-01   -1.305667E-01
Line38-246    6.112500E+03    3.712500E+03    1.011750E+02    7.943001E+02   -5.131729E-02    2.502454E-02   -9.170508E-02   -6.627944E-02
Line38-246    6.112500E+03    3.712500E+03    1.011750E+02    3.981003E+02   -5.425348E-02    1.671124E-02   -5.315388E-02   -8.433444E-02
Line38-246    6.112500E+03    3.712500E+03    1.011750E+02    1.995001E+02   -5.928251E-02    1.104403E-02   -1.262996E-02   -9.277520E-02
Line38-246    6.112500E+03    3.712500E+03    1.011750E+02    1.000000E+02   -6.754328E-02    6.056372E-03    2.783872E-02   -1.067923E-01
Line38-246    6.112500E+03    3.712500E+03    1.011750E+02    5.009995E+01   -8.338510E-02   -1.236858E-02    8.168230E-02   -1.235860E-01
Line38-246    6.112500E+03    3.712500E+03    1.011750E+02    2.510002E+01   -8.818097E-02   -6.360615E-02    1.465558E-01   -1.311131E-01
Line38-247    6.137500E+03    3.712500E+03    1.011750E+02    7.943001E+02   -4.658264E-02    3.163432E-02   -9.830155E-02   -6.930518E-02
Line38-247    6.137500E+03    3.712500E+03    1.011750E+02    3.981003E+02   -4.983341E-02    2.011041E-02   -5.932502E-02   -8.641792E-02
Line38-247    6.137500E+03    3.712500E+03    1.011750E+02    1.995001E+02   -5.518408E-02    1.315523E-02   -1.835002E-02   -9.509001E-02
Line38-247    6.137500E+03    3.712500E+03    1.011750E+02    1.000000E+02   -6.392895E-02    7.262630E-03    2.360507E-02   -1.094337E-01
Line38-247    6.137500E+03    3.712500E+03    1.011750E+02    5.009995E+01   -7.978429E-02   -1.189706E-02    7.899824E-02   -1.254472E-01
Line38-247    6.137500E+03    3.712500E+03    1.011750E+02    2.510002E+01   -8.430053E-02   -6.322654E-02    1.443611E-01   -1.317811E-01
Line38-248    6.162500E+03    3.712500E+03    1.012000E+02    7.943001E+02   -4.373926E-02    3.202001E-02   -9.276600E-02   -6.890916E-02
Line38-248    6.162500E+03    3.712500E+03    1.012000E+02    3.981003E+02   -4.551911E-02    1.889677E-02   -5.614233E-02   -8.331297E-02
Line38-248    6.162500E+03    3.712500E+03    1.012000E+02    1.995001E+02   -4.959112E-02    1.176905E-02   -1.786882E-02   -9.184162E-02
Line38-248    6.162500E+03    3.712500E+03    1.012000E+02    1.000000E+02   -5.757780E-02    5.987709E-03    2.275980E-02   -1.067788E-01
Line38-248    6.162500E+03    3.712500E+03    1.012000E+02    5.009995E+01   -7.252712E-02   -1.291502E-02    7.717041E-02   -1.227702E-01
Line38-248    6.162500E+03    3.712500E+03    1.012000E+02    2.510002E+01   -7.628440E-02   -6.314781E-02    1.411018E-01   -1.290469E-01
Line38-249    6.187500E+03    3.712500E+03    1.012000E+02    7.943001E+02   -4.702922E-02    2.122083E-02   -8.952389E-02   -6.182699E-02
Line38-249    6.187500E+03    3.712500E+03    1.012000E+02    3.981003E+02   -4.653519E-02    1.208523E-02   -5.544187E-02   -7.821584E-02
Line38-249    6.187500E+03    3.712500E+03    1.012000E+02    1.995001E+02   -4.921268E-02    7.484590E-03   -1.883418E-02   -8.910940E-02
Line38-249    6.187500E+03    3.712500E+03    1.012000E+02    1.000000E+02   -5.633197E-02    3.123689E-03    2.178508E-02   -1.059466E-01
Line38-249    6.187500E+03    3.712500E+03    1.012000E+02    5.009995E+01   -7.043092E-02   -1.494429E-02    7.679670E-02   -1.223591E-01
Line38-249    6.187500E+03    3.712500E+03    1.012000E+02    2.510002E+01   -7.343641E-02   -6.427985E-02    1.406835E-01   -1.282426E-01
Line38-250    6.212500E+03    3.712500E+03    1.012000E+02    7.943001E+02   -4.828067E-02    1.678639E-02   -8.945927E-02   -5.974209E-02
Line38-250    6.212500E+03    3.712500E+03    1.012000E+02    3.981003E+02   -4.631971E-02    8.860724E-03   -5.675715E-02   -7.628972E-02
Line38-250    6.212500E+03    3.712500E+03    1.012000E+02    1.995001E+02   -4.805198E-02    5.258076E-03   -2.112777E-02   -8.832616E-02
Line38-250    6.212500E+03    3.712500E+03    1.012000E+02    1.000000E+02   -5.457984E-02    1.468798E-03    1.985789E-02   -1.062831E-01
Line38-250    6.212500E+03    3.712500E+03    1.012000E+02    5.009995E+01   -6.801566E-02   -1.624606E-02    7.566147E-02   -1.226608E-01
Line38-250    6.212500E+03    3.712500E+03    1.012000E+02    2.510002E+01   -7.039735E-02   -6.497300E-02    1.396325E-01   -1.279166E-01
Line38-251    6.237500E+03    3.712500E+03    1.012000E+02    7.943001E+02   -5.000821E-02    1.261940E-02   -9.277477E-02   -6.237462E-02
Line38-251    6.237500E+03    3.712500E+03    1.012000E+02    3.981003E+02   -4.654350E-02    5.716004E-03   -6.023878E-02   -7.742853E-02
Line38-251    6.237500E+03    3.712500E+03    1.012000E+02    1.995001E+02   -4.725968E-02    2.988935E-03   -2.486103E-02   -8.944848E-02
Line38-251    6.237500E+03    3.712500E+03    1.012000E+02    1.000000E+02   -5.310732E-02   -2.468060E-04    1.686736E-02   -1.077634E-01
Line38-251    6.237500E+03    3.712500E+03    1.012000E+02    5.009995E+01   -6.584763E-02   -1.757156E-02    7.364849E-02   -1.236790E-01
Line38-251    6.237500E+03    3.712500E+03    1.012000E+02    2.510002E+01   -6.761913E-02   -6.567370E-02    1.378491E-01   -1.281033E-01
Line38-252    6.262500E+03    3.712500E+03    1.012250E+02    7.943001E+02   -4.852338E-02    1.336822E-02   -8.539890E-02   -6.164867E-02
Line38-252    6.262500E+03    3.712500E+03    1.012250E+02    3.981003E+02   -4.385125E-02    4.791001E-03   -5.528442E-02   -7.404537E-02
Line38-252    6.262500E+03    3.712500E+03    1.012250E+02    1.995001E+02   -4.332980E-02    1.461103E-03   -2.267200E-02   -8.568989E-02
Line38-252    6.262500E+03    3.712500E+03    1.012250E+02    1.000000E+02   -4.810718E-02   -1.880739E-03    1.729734E-02   -1.043734E-01
Line38-252    6.262500E+03    3.712500E+03    1.012250E+02    5.009995E+01   -5.970929E-02   -1.888848E-02    7.261703E-02   -1.204172E-01
Line38-252    6.262500E+03    3.712500E+03    1.012250E+02    2.510002E+01   -6.064009E-02   -6.585378E-02    1.351929E-01   -1.250694E-01
Line38-253    6.287500E+03    3.712500E+03    1.012250E+02    7.943001E+02   -5.336161E-02    1.915619E-03   -7.722087E-02   -5.084134E-02
Line38-253    6.287500E+03    3.712500E+03    1.012250E+02    3.981003E+02   -4.621900E-02   -2.623090E-03   -5.086870E-02   -6.598477E-02
Line38-253    6.287500E+03    3.712500E+03    1.012250E+02    1.995001E+02   -4.397866E-02   -3.526269E-03   -2.098515E-02   -8.060770E-02
Line38-253    6.287500E+03    3.712500E+03    1.012250E+02    1.000000E+02   -4.747104E-02   -5.373104E-03    1.809346E-02   -1.017405E-01
Line38-253    6.287500E+03    3.712500E+03    1.012250E+02    5.009995E+01   -5.796613E-02   -2.133576E-02    7.338280E-02   -1.187643E-01
Line38-253    6.287500E+03    3.712500E+03    1.012250E+02    2.510002E+01   -5.804288E-02   -6.724244E-02    1.355764E-01   -1.234846E-01
Line38-254    6.312500E+03    3.712500E+03    1.012250E+02    7.943001E+02   -5.800942E-02   -8.460704E-03   -6.991358E-02   -4.222595E-02
Line38-254    6.312500E+03    3.712500E+03    1.012250E+02    3.981003E+02   -4.854374E-02   -9.438942E-03   -4.694438E-02   -5.918792E-02
Line38-254    6.312500E+03    3.712500E+03    1.012250E+02    1.995001E+02   -4.463913E-02   -8.212021E-03   -1.960652E-02   -7.621670E-02
Line38-254    6.312500E+03    3.712500E+03    1.012250E+02    1.000000E+02   -4.684798E-02   -8.711711E-03    1.864311E-02   -9.946442E-02
Line38-254    6.312500E+03    3.712500E+03    1.012250E+02    5.009995E+01   -5.624410E-02   -2.368947E-02    7.390926E-02   -1.173078E-01
Line38-254    6.312500E+03    3.712500E+03    1.012250E+02    2.510002E+01   -5.548604E-02   -6.857089E-02    1.357383E-01   -1.220391E-01
Line38-255    6.337500E+03    3.712500E+03    1.012250E+02    7.943001E+02   -6.210986E-02   -1.716862E-02   -6.390202E-02   -3.594454E-02
Line38-255    6.337500E+03    3.712500E+03    1.012250E+02    3.981003E+02   -5.061773E-02   -1.529393E-02   -4.378130E-02   -5.382474E-02
Line38-255    6.337500E+03    3.712500E+03    1.012250E+02    1.995001E+02   -4.518484E-02   -1.236711E-02   -1.870330E-02   -7.265941E-02
Line38-255    6.337500E+03    3.712500E+03    1.012250E+02    1.000000E+02   -4.616362E-02   -1.175178E-02    1.883807E-02   -9.764621E-02
Line38-255    6.337500E+03    3.712500E+03    1.012250E+02    5.009995E+01   -5.449995E-02   -2.586044E-02    7.412062E-02   -1.161168E-01
Line38-255    6.337500E+03    3.712500E+03    1.012250E+02    2.510002E+01   -5.294409E-02   -6.978661E-02    1.356212E-01   -1.207799E-01
Line38-256    6.362500E+03    3.712500E+03    1.012250E+02    7.943001E+02   -6.556202E-02   -2.409654E-02   -5.889181E-02   -3.157004E-02
Line38-256    6.362500E+03    3.712500E+03    1.012250E+02    3.981003E+02   -5.238131E-02   -2.012050E-02   -4.117583E-02   -4.962137E-02
Line38-256    6.362500E+03    3.712500E+03    1.012250E+02    1.995001E+02   -4.557451E-02   -1.594835E-02   -1.813140E-02   -6.976222E-02
Line38-256    6.362500E+03    3.712500E+03    1.012250E+02    1.000000E+02   -4.538795E-02   -1.446716E-02    1.878621E-02   -9.617755E-02
Line38-256    6.362500E+03    3.712500E+03    1.012250E+02    5.009995E+01   -5.270857E-02   -2.783454E-02    7.410373E-02   -1.151196E-01
Line38-256    6.362500E+03    3.712500E+03    1.012250E+02    2.510002E+01   -5.039261E-02   -7.088165E-02    1.352974E-01   -1.196573E-01
Line38-257    6.387500E+03    3.712500E+03    1.012250E+02    7.943001E+02   -6.816594E-02   -2.875096E-02   -5.458940E-02   -2.870494E-02
Line38-257    6.387500E+03    3.712500E+03    1.012250E+02    3.981003E+02   -5.369987E-02   -2.364131E-02   -3.893171E-02   -4.632061E-02
Line38-257    6.387500E+03    3.712500E+03    1.012250E+02    1.995001E+02   -4.571341E-02   -1.879188E-02   -1.775326E-02   -6.736344E-02
Line38-257    6.387500E+03    3.712500E+03    1.012250E+02    1.000000E+02   -4.445320E-02   -1.676060E-02    1.859143E-02   -9.495811E-02
Line38-257    6.387500E+03    3.712500E+03    1.012250E+02    5.009995E+01   -5.081747E-02   -2.955592E-02    7.394383E-02   -1.142539E-01
Line38-257    6.387500E+03    3.712500E+03    1.012250E+02    2.510002E+01   -4.778562E-02   -7.182395E-02    1.348378E-01   -1.186236E-01
Line38-258    6.412500E+03    3.712500E+03    1.012250E+02    7.943001E+02   -7.039879E-02   -3.209750E-02   -5.076865E-02   -2.689866E-02
Line38-258    6.412500E+03    3.712500E+03    1.012250E+02    3.981003E+02   -5.486969E-02   -2.642911E-02   -3.690597E-02   -4.365106E-02
Line38-258    6.412500E+03    3.712500E+03    1.012250E+02    1.995001E+02   -4.579619E-02   -2.124451E-02   -1.747333E-02   -6.529874E-02
Line38-258    6.412500E+03    3.712500E+03    1.012250E+02    1.000000E+02   -4.348943E-02   -1.884380E-02    1.831828E-02   -9.388697E-02
Line38-258    6.412500E+03    3.712500E+03    1.012250E+02    5.009995E+01   -4.891748E-02   -3.115217E-02    7.368661E-02   -1.134577E-01
Line38-258    6.412500E+03    3.712500E+03    1.012250E+02    2.510002E+01   -4.519232E-02   -7.269038E-02    1.342784E-01   -1.176448E-01
Line38-259    6.437500E+03    3.712500E+03    1.012250E+02    7.943001E+02   -7.245795E-02   -3.468285E-02   -4.725045E-02   -2.582970E-02
Line38-259    6.437500E+03    3.712500E+03    1.012250E+02    3.981003E+02   -5.601283E-02   -2.879243E-02   -3.498774E-02   -4.141763E-02
Line38-259    6.437500E+03    3.712500E+03    1.012250E+02    1.995001E+02   -4.590419E-02   -2.348520E-02   -1.721670E-02   -6.345038E-02
Line38-259    6.437500E+03    3.712500E+03    1.012250E+02    1.000000E+02   -4.255182E-02   -2.082280E-02    1.801990E-02   -9.289253E-02
Line38-259    6.437500E+03    3.712500E+03    1.012250E+02    5.009995E+01   -4.704696E-02   -3.268645E-02    7.337228E-02   -1.126879E-01
Line38-259    6.437500E+03    3.712500E+03    1.012250E+02    2.510002E+01   -4.264082E-02   -7.351897E-02    1.336507E-01   -1.166911E-01
Line38-260    6.462500E+03    3.712500E+03    1.012250E+02    7.943001E+02   -7.449648E-02   -3.691502E-02   -4.387569E-02   -2.530383E-02
Line38-260    6.462500E+03    3.712500E+03    1.012250E+02    3.981003E+02   -5.722076E-02   -3.096212E-02   -3.307905E-02   -3.949339E-02
Line38-260    6.462500E+03    3.712500E+03    1.012250E+02    1.995001E+02   -4.609760E-02   -2.564719E-02   -1.691709E-02   -6.173779E-02
Line38-260    6.462500E+03    3.712500E+03    1.012250E+02    1.000000E+02   -4.168094E-02   -2.277603E-02    1.774363E-02   -9.192342E-02
Line38-260    6.462500E+03    3.712500E+03    1.012250E+02    5.009995E+01   -4.523455E-02   -3.420568E-02    7.303739E-02   -1.119123E-01
Line38-260    6.462500E+03    3.712500E+03    1.012250E+02    2.510002E+01   -4.015179E-02   -7.433837E-02    1.329866E-01   -1.157424E-01
Line38-261    6.487500E+03    3.712500E+03    1.012250E+02    7.943001E+02   -7.704621E-02   -3.986559E-02   -4.060240E-02   -2.526475E-02
Line38-261    6.487500E+03    3.712500E+03    1.012250E+02    3.981003E+02   -5.882132E-02   -3.357001E-02   -3.116224E-02   -3.784312E-02
Line38-261    6.487500E+03    3.712500E+03    1.012250E+02    1.995001E+02   -4.659398E-02   -2.810978E-02   -1.656540E-02   -6.013816E-02
Line38-261    6.487500E+03    3.712500E+03    1.012250E+02    1.000000E+02   -4.102608E-02   -2.493340E-02    1.749126E-02   -9.096426E-02
Line38-261    6.487500E+03    3.712500E+03    1.012250E+02    5.009995E+01   -4.358817E-02   -3.584731E-02    7.267921E-02   -1.111236E-01
Line38-261    6.487500E+03    3.712500E+03    1.012250E+02    2.510002E+01   -3.781105E-02   -7.523134E-02    1.322814E-01   -1.147975E-01
Line38-262    6.512500E+03    3.712500E+03    1.012250E+02    7.943001E+02   -8.018205E-02   -4.369447E-02   -3.754792E-02   -2.582132E-02
Line38-262    6.512500E+03    3.712500E+03    1.012250E+02    3.981003E+02   -6.085515E-02   -3.670707E-02   -2.932674E-02   -3.655301E-02
Line38-262    6.512500E+03    3.712500E+03    1.012250E+02    1.995001E+02   -4.742088E-02   -3.092321E-02   -1.622193E-02   -5.871486E-02
Line38-262    6.512500E+03    3.712500E+03    1.012250E+02    1.000000E+02   -4.060925E-02   -2.732206E-02    1.722134E-02   -9.005786E-02
Line38-262    6.512500E+03    3.712500E+03    1.012250E+02    5.009995E+01   -4.212723E-02   -3.762661E-02    7.226744E-02   -1.103508E-01
Line38-262    6.512500E+03    3.712500E+03    1.012250E+02    2.510002E+01   -3.563675E-02   -7.620749E-02    1.315152E-01   -1.138772E-01
Line38-263    6.537500E+03    3.712500E+03    1.012250E+02    7.943001E+02   -8.095171E-02   -4.169593E-02   -3.429504E-02   -2.646039E-02
Line38-263    6.537500E+03    3.712500E+03    1.012250E+02    3.981003E+02   -6.140846E-02   -3.648598E-02   -2.730564E-02   -3.530295E-02
Line38-263    6.537500E+03    3.712500E+03    1.012250E+02    1.995001E+02   -4.727211E-02   -3.176164E-02   -1.568871E-02   -5.728741E-02
Line38-263    6.537500E+03    3.712500E+03    1.012250E+02    1.000000E+02   -3.952928E-02   -2.853845E-02    1.711729E-02   -8.910593E-02
Line38-263    6.537500E+03    3.712500E+03    1.012250E+02    5.009995E+01   -4.019357E-02   -3.871021E-02    7.197985E-02   -1.095164E-01
Line38-263    6.537500E+03    3.712500E+03    1.012250E+02    2.510002E+01   -3.309947E-02   -7.676751E-02    1.308351E-01   -1.128976E-01
Line38-264    6.562500E+03    3.712500E+03    1.012250E+02    7.943001E+02   -8.229945E-02   -4.050129E-02   -3.056585E-02   -2.683758E-02
Line38-264    6.562500E+03    3.712500E+03    1.012250E+02    3.981003E+02   -6.236370E-02   -3.675744E-02   -2.492642E-02   -3.384456E-02
Line38-264    6.562500E+03    3.712500E+03    1.012250E+02    1.995001E+02   -4.742032E-02   -3.292852E-02   -1.487011E-02   -5.567338E-02
Line38-264    6.562500E+03    3.712500E+03    1.012250E+02    1.000000E+02   -3.865688E-02   -2.997457E-02    1.720802E-02   -8.797903E-02
Line38-264    6.562500E+03    3.712500E+03    1.012250E+02    5.009995E+01   -3.841462E-02   -3.992802E-02    7.180440E-02   -1.085510E-01
Line38-264    6.562500E+03    3.712500E+03    1.012250E+02    2.510002E+01   -3.069435E-02   -7.740978E-02    1.302257E-01   -1.118414E-01
Line38-265    6.587500E+03    3.712500E+03    1.012250E+02    7.943001E+02   -8.490048E-02   -4.159740E-02   -2.732276E-02   -2.797529E-02
Line38-265    6.587500E+03    3.712500E+03    1.012250E+02    3.981003E+02   -6.414156E-02   -3.836937E-02   -2.283944E-02   -3.290325E-02
Line38-265    6.587500E+03    3.712500E+03    1.012250E+02    1.995001E+02   -4.815874E-02   -3.491604E-02   -1.420479E-02   -5.435874E-02
Line38-265    6.587500E+03    3.712500E+03    1.012250E+02    1.000000E+02   -3.820984E-02   -3.191798E-02    1.717625E-02   -8.699138E-02
Line38-265    6.587500E+03    3.712500E+03    1.012250E+02    5.009995E+01   -3.696591E-02   -4.144679E-02    7.149506E-02   -1.076641E-01
Line38-265    6.587500E+03    3.712500E+03    1.012250E+02    2.510002E+01   -2.857589E-02   -7.823461E-02    1.294923E-01   -1.108560E-01
Line38-266    6.612500E+03    3.712500E+03    1.012250E+02    7.943001E+02   -8.905894E-02   -4.567715E-02   -2.685207E-02   -3.231667E-02
Line38-266    6.612500E+03    3.712500E+03    1.012250E+02    3.981003E+02   -6.692752E-02   -4.168853E-02   -2.257063E-02   -3.420687E-02
Line38-266    6.612500E+03    3.712500E+03    1.012250E+02    1.995001E+02   -4.963734E-02   -3.791251E-02   -1.471552E-02   -5.450315E-02
Line38-266    6.612500E+03    3.712500E+03    1.012250E+02    1.000000E+02   -3.832748E-02   -3.446244E-02    1.629676E-02   -8.689820E-02
Line38-266    6.612500E+03    3.712500E+03    1.012250E+02    5.009995E+01   -3.598811E-02   -4.331101E-02    7.050224E-02   -1.073528E-01
Line38-266    6.612500E+03    3.712500E+03    1.012250E+02    2.510002E+01   -2.689157E-02   -7.926884E-02    1.282072E-01   -1.102892E-01
Line38-267    6.637500E+03    3.712500E+03    1.012500E+02    7.943001E+02   -9.585762E-02   -6.533675E-02   -2.228600E-02   -3.120713E-02
Line38-267    6.637500E+03    3.712500E+03    1.012500E+02    3.981003E+02   -7.072081E-02   -5.331678E-02   -1.893367E-02   -3.241137E-02
Line38-267    6.637500E+03    3.712500E+03    1.012500E+02    1.995001E+02   -5.141252E-02   -4.549788E-02   -1.204153E-02   -5.196257E-02
Line38-267    6.637500E+03    3.712500E+03    1.012500E+02    1.000000E+02   -3.821962E-02   -3.968853E-02    1.738426E-02   -8.361828E-02
Line38-267    6.637500E+03    3.712500E+03    1.012500E+02    5.009995E+01   -3.429157E-02   -4.668524E-02    6.961624E-02   -1.040625E-01
Line38-267    6.637500E+03    3.712500E+03    1.012500E+02    2.510002E+01   -2.422443E-02   -8.084522E-02    1.256837E-01   -1.076128E-01
Line38-268    6.662500E+03    3.712500E+03    1.012500E+02    7.943001E+02   -1.036446E-01   -7.797217E-02   -1.268880E-02   -2.355596E-02
Line38-268    6.662500E+03    3.712500E+03    1.012500E+02    3.981003E+02   -7.581332E-02   -6.157877E-02   -1.270378E-02   -2.583666E-02
Line38-268    6.662500E+03    3.712500E+03    1.012500E+02    1.995001E+02   -5.443417E-02   -5.146891E-02   -8.501561E-03   -4.701496E-02
Line38-268    6.662500E+03    3.712500E+03    1.012500E+02    1.000000E+02   -3.934505E-02   -4.406328E-02    1.935046E-02   -8.022764E-02
Line38-268    6.662500E+03    3.712500E+03    1.012500E+02    5.009995E+01   -3.397666E-02   -4.966376E-02    7.070907E-02   -1.016387E-01
Line38-268    6.662500E+03    3.712500E+03    1.012500E+02    2.510002E+01   -2.300031E-02   -8.255666E-02    1.260230E-01   -1.056699E-01
Line38-269    6.687500E+03    3.712500E+03    1.012500E+02    7.943001E+02   -1.058352E-01   -7.635659E-02   -3.005538E-03   -1.535584E-02
Line38-269    6.687500E+03    3.712500E+03    1.012500E+02    3.981003E+02   -7.726951E-02   -6.170839E-02   -6.454272E-03   -1.907430E-02
Line38-269    6.687500E+03    3.712500E+03    1.012500E+02    1.995001E+02   -5.496912E-02   -5.264537E-02   -4.873460E-03   -4.202872E-02
Line38-269    6.687500E+03    3.712500E+03    1.012500E+02    1.000000E+02   -3.875200E-02   -4.556909E-02    2.146038E-02   -7.681813E-02
Line38-269    6.687500E+03    3.712500E+03    1.012500E+02    5.009995E+01   -3.241913E-02   -5.093554E-02    7.194863E-02   -9.916437E-02
Line38-269    6.687500E+03    3.712500E+03    1.012500E+02    2.510002E+01   -2.080233E-02   -8.324266E-02    1.264715E-01   -1.036539E-01
Line38-270    6.712500E+03    3.712500E+03    1.012500E+02    7.943001E+02   -1.119475E-01   -8.506104E-02    6.924611E-03   -6.402303E-03
